time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
2908.0,"(45.74432286159191, 335.887666865475)","(411.0474876781472, 110.41290170803182)","(1280.086362811304, 73.670796117117)","(662.7228256707937, 295.3283003807172)","(184.28240538653523, 953.7561284328217)","(433.5710264928027, 590.38847101276)","(150.65453206573682, 984.539216403932)","(498.6907757957407, 263.32283117315046)","(1019.0855097169134, 569.007645296602)","(609.1315481691929, 781.4211675354131)"
2909.0,"(45.65550072620281, 335.65397769528323)","(411.1022502397565, 110.41583719949166)","(1279.8793305658376, 73.53066171970838)","(662.6692115424397, 295.46665887881363)","(184.25099335960255, 953.8223477906575)","(433.75633531809024, 590.5562823332081)","(150.72125940540812, 984.5415203219123)","(498.70564521952394, 263.07327376445187)","(1018.9850821683289, 568.9076070701191)","(609.050890428347, 781.454061697736)"
2910.0,"(45.56667859081371, 335.42028852509145)","(411.15673898855766, 110.4187580134942)","(1279.672298320371, 73.39052732229975)","(662.6158654847275, 295.60432558441954)","(184.21973839280454, 953.8882360517042)","(433.9416441433778, 590.7240936536563)","(150.78765310838108, 984.5438127203028)","(498.7205146433072, 262.8237163557533)","(1018.8851567574873, 568.8080690347684)","(608.9706359762052, 781.4867913892474)"
2911.0,"(45.47785645542461, 335.18659935489967)","(411.21095529361486, 110.42166422342673)","(1279.4652660749045, 73.25039292489112)","(662.5627861573038, 295.74130395649746)","(184.18863970084053, 953.9537948714457)","(434.12695296866536, 590.8919049741045)","(150.85371484283917, 984.5460936567013)","(498.7353840670904, 262.5741589470547)","(1018.7857309736999, 568.7090286895946)","(608.8907827963242, 781.5193574323011)"
2912.0,"(45.389034320035506, 334.9529101847079)","(411.26490051714677, 110.42455590230959)","(1279.258233829438, 73.11025852748249)","(662.5099722265172, 295.87759743671495)","(184.15769650233634, 954.0190258970885)","(434.3122617939529, 591.0597162945526)","(150.91944626862497, 984.5483631884177)","(498.75025349087366, 262.3246015383561)","(1018.6868023188314, 568.6104835461466)","(608.8113288823425, 781.5517606451397)"
2913.0,"(45.300212184646405, 334.7192210145161)","(411.318576014561, 110.42743312279805)","(1279.0512015839715, 72.97012413007386)","(662.4574223653847, 296.01320944953136)","(184.12690801982464, 954.083930767603)","(434.4975706192405, 591.2275276150008)","(150.98484903728183, 984.5506213724757)","(498.7651229146569, 262.0750441296575)","(1018.5883683072373, 568.5124311284159)","(608.7322722379308, 781.584001841914)"
2914.0,"(45.211390049257304, 334.4855318443243)","(411.37198313448823, 110.43029595718406)","(1278.844169338505, 72.82998973266523)","(662.4051352535578, 296.1481434022837)","(184.0962734797255, 954.1485111137649)","(434.68287944452806, 591.395338935449)","(151.04992479209542, 984.5528682656133)","(498.77999233844014, 261.8254867209589)","(1018.490426465701, 568.4148689727738)","(608.6536108767411, 781.6160818327044)"
2915.0,"(45.1225679138682, 334.25184267413255)","(411.42512321881577, 110.43314447739813)","(1278.6371370930385, 72.6898553352566)","(662.35310957729, 296.2824026852723)","(184.06579211232687, 954.2127685581961)","(434.8681882698156, 591.5631502558972)","(151.11467516813494, 984.5551039242852)","(498.7948617622234, 261.5759293122603)","(1018.3929743333725, 568.31779462791)","(608.5753428223575, 781.6480014235408)"
2916.0,"(45.0337457784791, 334.01815350394077)","(411.4779976027217, 110.43597875501113)","(1278.430104847572, 72.54972093784797)","(662.3013440294035, 296.4159906718459)","(184.03546315176524, 954.2767047154051)","(435.0534970951032, 591.7309615763453)","(151.17910179229426, 984.5573284046637)","(498.8097311860066, 261.3263719035617)","(1018.2960094617057, 568.2212056547704)","(608.4974661082457, 781.679761416423)"
2917.0,"(44.94492364309, 333.784464333749)","(411.5306076147081, 110.43879886123608)","(1278.2230726021055, 72.40958654043934)","(662.2498373092565, 296.5489107184867)","(184.0052858360064, 954.3403211918281)","(435.23880592039075, 591.8987728967935)","(151.2432062833328, 984.5595417626404)","(498.82460060978985, 261.07681449486313)","(1018.1995294143971, 568.1250996264965)","(608.4199787777045, 781.7113626093409)"
2918.0,"(44.8561015077009, 333.5507751635572)","(411.58295457663456, 110.4416048669299)","(1278.016040356639, 72.2694521430307)","(662.1985881227101, 296.68116616489425)","(183.97525940682638, 954.403619585869)","(435.4241147456783, 592.0665842172417)","(151.30699025191612, 984.5617440538272)","(498.8394700335731, 260.82725708616454)","(1018.1035317673252, 568.0294741283641)","(608.342878883816, 781.7428057962942)"
2919.0,"(44.7672793723118, 333.3170859933654)","(411.6350398037514, 110.44439684259524)","(1277.8090081111725, 72.12931774562207)","(662.1475951820966, 296.81276033406976)","(183.94538310979226, 954.4666014879397)","(435.6094235709659, 592.2343955376898)","(151.37045530065654, 984.563935333558)","(498.85433945735633, 260.57769967746594)","(1018.0080141084886, 567.9343267577223)","(608.2661644893968, 781.7740917673127)"
2920.0,"(44.678457236922696, 333.08339682317364)","(411.68686460473265, 110.44717485838227)","(1277.601975865706, 71.98918334821344)","(662.0968572061861, 296.94369653239943)","(183.9156561942433, 954.5292684804999)","(435.79473239625344, 592.402206858138)","(151.40102668259928, 984.5243703161043)","(498.86920888113957, 260.32814226876735)","(1017.9129740379461, 567.8396551239337)","(608.1898336669499, 781.8052213084761)"
2921.0,"(44.589635101533595, 332.84970765298186)","(411.738430281709, 110.44993898409035)","(1277.3949436202395, 71.84904895080481)","(662.0463729201551, 297.07397804973743)","(183.8860779132721, 954.5916221380975)","(435.980041221541, 592.5700181785862)","(151.46216944648475, 984.4452402811969)","(498.8840783049228, 260.07858486006876)","(1017.8184091677564, 567.745456848314)","(608.1138844986151, 781.8361952019337)"
2922.0,"(44.500812966144494, 332.6160184827901)","(411.78973813030046, 110.4526892891699)","(1277.187911374773, 71.70891455339618)","(661.9961410555544, 297.20360815948874)","(183.85664752370573, 954.653664027407)","(436.16535004682856, 592.7378294990343)","(151.5242560693236, 984.4161013367984)","(498.89894772870605, 259.82902745137017)","(1017.7243171219176, 567.6517295640724)","(608.038315076122, 781.8670142259241)"
2923.0,"(44.41199083075539, 332.3823293125983)","(411.840789439649, 110.45542584272404)","(1276.9808791293065, 71.56878015598755)","(661.9461603502766, 297.3325901186913)","(183.8273642860872, 954.71539570727)","(436.3506588721161, 592.9056408194825)","(151.586634788977, 984.4190208301144)","(498.9138171524893, 259.5794700426716)","(1017.6306955363079, 567.5584709162521)","(607.9631235007414, 781.8976791547944)"
2924.0,"(44.32316869536629, 332.1486401424065)","(411.8915854924507, 110.45814871351043)","(1276.77384688384, 71.42864575857892)","(661.8964295485252, 297.46092716809784)","(183.79822746465678, 954.7768187287336)","(436.5359676974037, 593.0734521399307)","(151.6487016150321, 984.4219257259638)","(498.9286865762725, 259.329912633973)","(1017.5375420586264, 567.4656785616709)","(607.8883078832376, 781.9281907590205)"
2925.0,"(44.23434655997719, 331.91495097221474)","(411.9421275649884, 110.46085796994288)","(1276.5668146383734, 71.2885113611703)","(661.8469474007826, 297.5886225322574)","(183.7692363273335, 954.8379346350899)","(436.72127652269126, 593.2412634603788)","(151.71045810695693, 984.424816097334)","(498.94355600005576, 259.0803552252744)","(1017.4448543483333, 567.3733501688625)","(607.8138663438215, 781.9585498052254)"
2926.0,"(44.14552442458809, 331.68126180202296)","(411.9924169271635, 110.46355368009317)","(1276.359782392907, 71.14837696376166)","(661.7977126637787, 297.7156794195961)","(183.7403901456968, 954.8987449619145)","(436.9065853479788, 593.409074780827)","(151.77190581642216, 984.4276920168473)","(498.958425423839, 258.8307978165758)","(1017.3526300765916, 567.2814834180182)","(607.7397970121024, 781.9887570561992)"
2927.0,"(44.056702289198995, 331.4475726318312)","(412.04245484252766, 110.4662359116927)","(1276.1527501474404, 71.00824256635303)","(661.7487241004599, 297.8421010224981)","(183.71168819496833, 954.9592512371049)","(437.0918941732664, 593.5768861012752)","(151.83304628734004, 984.4305535567631)","(498.97329484762224, 258.5812404078772)","(1017.2608669262087, 567.1900760009281)","(607.6660980270418, 782.0188132709183)"
2928.0,"(43.967880153809894, 331.2138834616394)","(412.05155794303266, 110.4976294813392)","(1275.945717901974, 70.8681081689444)","(661.6999804799576, 297.9678905173856)","(183.68312975399348, 955.0194549809194)","(437.2764347024, 593.7440016707689)","(151.89388105590334, 984.4334007889793)","(498.9881642714055, 258.3316829991786)","(1017.1695625915777, 567.0991256209235)","(607.5927675369066, 782.0487192045637)"
2929.0,"(43.87905801842079, 330.9801942914476)","(412.10771185806954, 110.5459411138739)","(1275.7386856565074, 70.72797377153577)","(661.6514805775578, 298.0930510647987)","(183.65471410522352, 955.0793577060148)","(437.460052528888, 593.9102816624151)","(151.95441165062383, 984.4362337850343)","(499.0030336951887, 258.08212559048)","(1017.0787147786198, 567.0086299928189)","(607.5198036992222, 782.0784756085409)"
2930.0,"(43.79023588303169, 330.74650512125584)","(412.2109229547895, 110.61115309114008)","(1275.531653411041, 70.58783937412714)","(661.60322317467, 298.2175858094747)","(183.6264405346974, 955.1389609174847)","(437.6427522662436, 594.075730254103)","(152.0146395923707, 984.4390526161092)","(499.01790311897196, 257.8325681817814)","(1016.9883212047266, 566.9185868428548)","(607.447204680726, 782.1080832304982)"
2931.0,"(43.70141374764259, 330.51281595106406)","(412.361197610899, 110.69324764456007)","(1275.3246211655744, 70.44770497671851)","(661.5552070587967, 298.3414978804273)","(183.59830833202392, 955.1982661128973)","(437.82453850491237, 594.2403516028324)","(152.07456639440886, 984.4418573530286)","(499.0327725427552, 257.58301077308283)","(1016.898379598703, 566.8289939086405)","(607.3749686573224, 782.1375428143457)"
2932.0,"(43.612591612253496, 330.2791267808723)","(412.55854222373864, 110.7922069296241)","(1275.117588920108, 70.30757057930988)","(661.5074310235027, 298.4647903910252)","(183.5703167903638, 955.2572747823328)","(438.0054158123878, 594.4041498448183)","(152.13419356243682, 984.4446480662634)","(499.04764196653844, 257.33345336438424)","(1016.8088877007094, 566.7398489390973)","(607.3030938140357, 782.166855100274)"
2933.0,"(43.523769476864395, 330.0454376106805)","(412.7835902538322, 110.90108017772027)","(1274.9105566746414, 70.16743618190125)","(661.4598938683852, 298.58746643907006)","(183.54246520641198, 955.3159884084212)","(438.18538873332585, 594.5671290955943)","(152.19352259462462, 984.4474248259321)","(499.0625113903217, 257.08389595568565)","(1016.7198432622059, 566.6511496944019)","(607.2315783449656, 782.1960208247726)"
2934.0,"(43.434947341475294, 329.8117484404887)","(413.00863828392573, 111.00995342581645)","(1274.7035244291749, 70.02730178449262)","(661.4125943990432, 298.7095291068747)","(183.51475288037992, 955.374408466379)","(438.36446178965923, 594.7292934501163)","(152.2525549816515, 984.4501877018024)","(499.0773808141049, 256.83433854698706)","(1016.6312440458948, 566.5628939459299)","(607.1604204532407, 782.2250407206487)"
2935.0,"(43.3461252060862, 329.57805927029693)","(413.2336863140193, 111.11882667391262)","(1274.4964921837084, 69.88716738708399)","(661.365531427048, 298.83098146134034)","(183.48717911597802, 955.4325364240472)","(438.54263948071093, 594.8906469828657)","(152.31129220674325, 984.4529367632933)","(499.09225023788815, 256.58478113828846)","(1016.5430878256653, 566.4750794762002)","(607.0896183509745, 782.2539155170455)"
2936.0,"(43.2573030706971, 329.34437010010515)","(413.4587343441128, 111.2276999220088)","(1274.2894599382419, 69.74703298967536)","(661.3187037699128, 298.95182655403363)","(183.45974322039814, 955.4903737419269)","(438.71992628330736, 595.0511937479514)","(152.36973574570953, 984.4556720794769)","(499.1071196616714, 256.33522372958987)","(1016.455372386537, 566.3877040788192)","(607.0191702592197, 782.2826459394603)"
2937.0,"(43.168480935308, 329.11068092991337)","(413.6837823742064, 111.33657317010497)","(1274.0824276927754, 69.60689859226673)","(661.2721102510632, 299.07206742126345)","(183.43244450429614, 955.5479218732172)","(438.89632665189083, 595.2109377792117)","(152.427887066981, 984.4583937190796)","(499.12198908545463, 256.0856663208913)","(1016.3680955246043, 566.300765558425)","(606.9490744079236, 782.311232709763)"
2938.0,"(43.079658799918896, 328.8769917597216)","(413.9088304042999, 111.44544641820114)","(1273.8753954473088, 69.4667641948581)","(661.2257496998078, 299.19170708415714)","(183.40528228177467, 955.6051822638511)","(439.0718450186314, 595.3698830903156)","(152.4857476316461, 984.4611017504842)","(499.13685850923787, 255.83610891219269)","(1016.2812550469813, 566.2142617306329)","(606.879329035884, 782.3396765462142)"
2939.0,"(42.990836664529795, 328.6433025895298)","(414.13387843439347, 111.55431966629732)","(1273.6683632018423, 69.32662979744947)","(661.1796209513087, 299.31074854873634)","(183.3782558703658, 955.6621563525318)","(439.2464857935382, 595.528033674864)","(152.54331889348785, 984.4637962417318)","(499.1517279330211, 255.5865515034941)","(1016.1948487717464, 566.1281904219798)","(606.8099323907046, 782.367978163483)"
2940.0,"(42.9020145291407, 328.40961341933803)","(414.358926464487, 111.66319291439349)","(1273.4613309563758, 69.18649540004084)","(661.1337228465521, 299.42919480599267)","(183.35136459101398, 955.7188455707692)","(439.42025336457056, 595.6853935064896)","(152.6006022990204, 984.4664772605231)","(499.16659735680435, 255.3369940947955)","(1016.1088745278877, 566.0425494698699)","(606.7408827287511, 782.3961382726657)"
2941.0,"(42.8131923937516, 328.17592424914625)","(414.58397449458056, 111.77206616248966)","(1273.2542987109093, 69.04636100263221)","(661.0880542323193, 299.5470488319627)","(183.3246077680589, 955.7752513429153)","(439.5931520977477, 595.8419665389572)","(152.6575992875253, 984.4691448742205)","(499.1814667805876, 255.0874366860969)","(1016.0233301552482, 565.9573367225205)","(606.6721783151073, 782.4241575813023)"
2942.0,"(42.7243702583625, 327.94223507895447)","(414.8090225246741, 111.88093941058584)","(1273.0472664654428, 68.90622660522358)","(661.0426139611577, 299.6643135878029)","(183.29798472921863, 955.8313750862008)","(439.76518633725897, 595.9977567062624)","(152.71431129108768, 984.4717991498494)","(499.1963362043708, 254.83787927739832)","(1015.938213504472, 565.8725500389079)","(606.6038174235318, 782.4520367933958)"
2943.0,"(42.6355481229734, 327.7085459087627)","(415.03407055476765, 111.98981265868201)","(1272.8402342199763, 68.76609220781495)","(660.997400891352, 299.7809920198639)","(183.27149480557253, 955.8872182107698)","(439.93636040557266, 596.1527679227311)","(152.77073973463226, 984.4744401541002)","(499.21120562815406, 254.58832186869972)","(1015.8535224369496, 565.7881872887134)","(606.5357983364141, 782.4797766094288)"
2944.0,"(42.546725987584296, 327.4748567385709)","(415.2591185848612, 112.09868590677819)","(1272.6332019745098, 68.62595781040632)","(660.9524138868952, 299.8970870597646)","(183.24513733154467, 955.942782119716)","(440.1066786035448, 596.3070040831174)","(152.8268860359591, 984.4770679533297)","(499.2260750519373, 254.33876446000113)","(1015.7692548247649, 565.7042463522698)","(606.468119344732, 782.5073777263816)"
