time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
3044.0,"(433.8438367000043, 568.3454067808766)","(992.2784275527385, 682.6360284108772)","(796.1203258363073, 571.8456918106484)","(895.8239427324744, 167.75307415894625)","(509.2863370228389, 771.7944988597495)","(1373.2547490405175, 970.9558412026631)","(461.13471393062486, 322.13616182355867)","(559.0944525963926, 616.619470530772)","(219.55591351803116, 562.8893436138738)","(1372.7151016128441, 831.1556788615876)"
3045.0,"(433.5939234604506, 568.3388209858775)","(992.2920354149749, 682.7228482688229)","(796.3304746538286, 571.981107742113)","(895.5742389797173, 167.74090716017804)","(509.4210842985097, 772.0050770440405)","(1373.051512523527, 970.8102564570282)","(460.96200892792905, 322.3169185165021)","(559.137427556276, 616.8657491389032)","(219.613133950441, 562.8898968958044)","(1372.4789340883897, 831.0736733715698)"
3046.0,"(433.34401022089685, 568.3322351908785)","(992.3055752379, 682.8092340274787)","(796.5406234713498, 572.1165236735775)","(895.3245352269602, 167.72874016140983)","(509.5558315741805, 772.2156552283315)","(1372.8482760065365, 970.6646717113933)","(460.78930392523324, 322.4976752094455)","(559.1804025161593, 617.1120277470344)","(219.6700682806888, 562.8904474113255)","(1372.2427665639352, 830.9916678815521)"
3047.0,"(433.0940969813431, 568.3256493958794)","(992.3190473617105, 682.8951878573414)","(796.7507722888711, 572.251939605042)","(895.074831474203, 167.71657316264162)","(509.6905788498513, 772.4262334126224)","(1372.645039489546, 970.5190869657584)","(460.61659892253743, 322.6784319023889)","(559.2233774760427, 617.3583063551656)","(219.72671793928538, 562.8909951742688)","(1372.0065990394808, 830.9096623915343)"
3048.0,"(432.8441837417894, 568.3190636008803)","(992.332452124902, 682.9807119180547)","(796.9609211063923, 572.3873555365066)","(894.8251277214459, 167.70440616387341)","(509.8253261255221, 772.6368115969134)","(1372.4418029725555, 970.3735022201236)","(460.4438939198416, 322.85918859533234)","(559.2663524359261, 617.6045849632968)","(219.78308434958896, 562.8915401983975)","(1371.7704315150263, 830.8276569015165)"
3049.0,"(432.59427050223564, 568.3124778058813)","(992.3457898642775, 683.0658083584644)","(797.1710699239136, 572.5227714679711)","(894.5754239686888, 167.6922391651052)","(509.9600734011929, 772.8473897812044)","(1372.238566455565, 970.2279174744887)","(460.2711889171458, 323.03994528827576)","(559.3093273958095, 617.850863571428)","(219.83916892784103, 562.8920824974055)","(1371.5342639905718, 830.7456514114988)"
3050.0,"(432.3443572626819, 568.3058920108822)","(992.3590609149562, 683.1504793166721)","(797.3812187414349, 572.6581873994356)","(894.3257202159317, 167.680072166337)","(510.0948206768637, 773.0579679654953)","(1372.0353299385745, 970.0823327288538)","(460.09848391445, 323.2207019812192)","(559.3523023556929, 618.0971421795592)","(219.89497308320182, 562.8926220849185)","(1371.2980964661174, 830.663645921481)"
3051.0,"(432.0944440231282, 568.2993062158831)","(992.3722656103814, 683.2347269200887)","(797.5913675589561, 572.7936033309002)","(894.0760164631746, 167.6679051675688)","(510.2295679525345, 773.2685461497863)","(1371.832093421584, 969.9367479832189)","(459.9257789117542, 323.4014586741626)","(559.3952773155763, 618.3434207876904)","(219.95049821778582, 562.8931589744939)","(1371.061928941663, 830.5816404314633)"
3052.0,"(431.84453078357444, 568.292720420884)","(992.3854042823295, 683.3185532854883)","(797.8015163764774, 572.9290192623647)","(893.8263127104175, 167.65573816880058)","(510.3643152282053, 773.4791243340773)","(1371.6288569045935, 969.791163237584)","(459.7530739090584, 323.582215367106)","(559.4382522754597, 618.5896993958216)","(220.0057457266969, 562.8936931796214)","(1370.8257614172085, 830.4996349414455)"
3053.0,"(431.5946175440207, 568.286134625885)","(992.3984772609178, 683.4019605190608)","(798.0116651939986, 573.0644351938292)","(893.5766089576604, 167.64357117003237)","(510.49906250387613, 773.6897025183682)","(1371.425620387603, 969.6455784919491)","(459.5803689063626, 323.76297206004944)","(559.4812272353431, 618.8359780039528)","(220.0607169980634, 562.8942247137234)","(1370.589593892754, 830.4176294514277)"
3054.0,"(431.344704304467, 568.2795488308859)","(992.4114848746133, 683.4849507164655)","(798.2218140115199, 573.1998511252938)","(893.3269052049033, 167.63140417126417)","(510.63380977954694, 773.9002807026592)","(1371.2223838706125, 969.4999937463142)","(459.4076639036668, 323.94372875299285)","(559.5242021952265, 619.082256612084)","(220.1154134130731, 562.8947535901548)","(1370.3534263682996, 830.33562396141)"
3055.0,"(431.09479106491324, 568.2729630358868)","(992.4244274502402, 683.5675259628832)","(798.4319628290411, 573.3352670567583)","(893.0772014521461, 167.61923717249596)","(510.76855705521774, 774.1108588869502)","(1371.019147353622, 969.3544090006793)","(459.234958900971, 324.1244854459363)","(559.5671771551099, 619.3285352202153)","(220.16983634600774, 562.895279822204)","(1370.117258843845, 830.2536184713922)"
3056.0,"(430.8448778253595, 568.2663772408878)","(992.437305312989, 683.6496883330688)","(798.6421116465624, 573.4706829882228)","(892.827497699389, 167.60707017372775)","(510.90330433088855, 774.3214370712411)","(1370.8159108366315, 969.2088242550444)","(459.0622538982752, 324.3052421388797)","(559.6101521149933, 619.5748138283465)","(220.2239871642777, 562.895803423093)","(1369.8810913193906, 830.1716129813744)"
3057.0,"(430.59496458580577, 568.2597914458887)","(992.450118786424, 683.7314398914034)","(798.8522604640837, 573.6060989196874)","(892.5777939466319, 167.59490317495954)","(511.03805160655935, 774.5320152555321)","(1370.612674319641, 969.0632395094095)","(458.88954889557937, 324.4859988318231)","(559.6531270748767, 619.8210924364777)","(220.2778672284563, 562.8963244059775)","(1369.6449237949362, 830.0896074913567)"
3058.0,"(430.34505134625203, 568.2532056508896)","(992.4628681924919, 683.8127826919464)","(799.0624092816049, 573.7415148511519)","(892.3280901938748, 167.58273617619133)","(511.17279888223015, 774.742593439823)","(1370.4094378026505, 968.9176547637746)","(458.71684389288356, 324.66675552476653)","(559.6961020347601, 620.0673710446089)","(220.331477892314, 562.8968427839476)","(1369.4087562704817, 830.0076020013389)"
3059.0,"(430.0951381066983, 568.2466198558906)","(992.4755538515294, 683.8937187784867)","(799.2725580991262, 573.8769307826165)","(892.0783864411177, 167.57056917742312)","(511.30754615790096, 774.953171624114)","(1370.20620128566, 968.7720700181397)","(458.54413889018775, 324.84751221770995)","(559.7390769946435, 620.3136496527401)","(220.38482050285245, 562.8973585700279)","(1369.1725887460273, 829.9255965113211)"
3060.0,"(429.84522486714457, 568.2400340608915)","(992.4881760822718, 683.9742501845942)","(799.4827069166474, 574.012346714081)","(891.8286826883606, 167.55840217865492)","(511.44229343357176, 775.163749808405)","(1370.0029647686695, 968.6264852725049)","(458.37143388749195, 325.02826891065337)","(559.7820519545269, 620.5599282608713)","(220.4378964003382, 562.8978717771778)","(1368.9364212215728, 829.8435910213034)"
3061.0,"(429.59531162759083, 568.2334482658924)","(992.5007352018605, 684.0543789336713)","(799.6928557341687, 574.1477626455455)","(891.5789789356035, 167.5462351798867)","(511.57704070924257, 775.374327992696)","(1369.799728251679, 968.48090052687)","(458.19872888479614, 325.2090256035968)","(559.8250269144103, 620.8062068690025)","(220.49070691833649, 562.8983824182919)","(1368.7002536971183, 829.7615855312856)"
3062.0,"(429.3453983880371, 568.2268624708934)","(992.5132315258512, 684.134107039003)","(799.90300455169, 574.2831785770101)","(891.3292751828463, 167.5340681811185)","(511.71178798491337, 775.5849061769869)","(1369.5964917346885, 968.3353157812351)","(458.02602388210033, 325.3897822965402)","(559.8680018742937, 621.0524854771337)","(220.5432533837448, 562.8988905062005)","(1368.4640861726639, 829.6795800412679)"
3063.0,"(429.09548514848336, 568.2202766758943)","(992.525665368222, 684.213436503808)","(800.1131533692112, 574.4185945084746)","(891.0795714300892, 167.5219011823503)","(511.8465352605842, 775.7954843612779)","(1369.393255217698, 968.1897310356002)","(457.8533188794045, 325.5705389894836)","(559.9109768341771, 621.2987640852649)","(220.59553711682608, 562.8993960536694)","(1368.2279186482094, 829.5975745512501)"
3064.0,"(428.8455719089296, 568.2136908808952)","(992.5380370413809, 684.2923693212889)","(800.3233021867325, 574.5540104399391)","(890.8298676773321, 167.50973418358208)","(511.981282536255, 776.0060625455689)","(1369.1900187007075, 968.0441462899653)","(457.6806138767087, 325.75129568242704)","(559.9539517940605, 621.5450426933961)","(220.64755943124194, 562.8998990734011)","(1367.991751123755, 829.5155690612323)"
3065.0,"(428.5956586693759, 568.2071050858962)","(992.550346856174, 684.3709074746824)","(800.5334510042537, 574.6894263714037)","(890.580163924575, 167.49756718481387)","(512.1160298119258, 776.2166407298598)","(1368.986782183717, 967.8985615443304)","(457.5079088740129, 325.93205237537046)","(559.9969267539439, 621.7913213015273)","(220.69932163408575, 562.9003995780341)","(1367.7555835993005, 829.4335635712146)"
3066.0,"(428.34574542982216, 568.2005192908971)","(992.5625951218931, 684.449052937309)","(800.743599821775, 574.8248423028682)","(890.3304601718179, 167.48540018604567)","(512.2507770875967, 776.4272189141508)","(1368.7835456667265, 967.7529767986955)","(457.3352038713171, 326.1128090683139)","(560.0399017138272, 622.0375999096585)","(220.75082502591533, 562.9008975801439)","(1367.519416074846, 829.3515580811968)"
3067.0,"(428.0958321902684, 568.193933495898)","(992.5747821462836, 684.5268076726225)","(800.9537486392962, 574.9602582343327)","(890.0807564190608, 167.47323318727746)","(512.3855243632676, 776.6377970984418)","(1368.580309149736, 967.6073920530606)","(457.1624988686213, 326.2935657612573)","(560.0828766737106, 622.2838785177897)","(220.80207090078576, 562.9013930922432)","(1367.2832485503916, 829.269552591179)"
3068.0,"(427.8459189507147, 568.187347700899)","(992.5869082355522, 684.6041736342594)","(801.1638974568175, 575.0956741657973)","(889.8310526663037, 167.46106618850925)","(512.5202716389384, 776.8483752827327)","(1368.3770726327455, 967.4618073074257)","(456.9897938659255, 326.4743224542007)","(560.125851633594, 622.5301571259209)","(220.85306054628182, 562.901886126782)","(1367.0470810259371, 829.1875471011613)"
3069.0,"(427.59600571116096, 568.1807619058999)","(992.5989736943744, 684.6811527660881)","(801.3740462743388, 575.2310900972618)","(889.5813489135465, 167.44889918974104)","(512.6550189146093, 777.0589534670237)","(1368.173836115755, 967.3162225617908)","(456.8170888632297, 326.65507914714414)","(560.1688265934774, 622.7764357340521)","(220.9037952435504, 562.902376696148)","(1366.8109135014827, 829.1055416111435)"
3070.0,"(427.395252833086, 568.1650514816326)","(992.6109788259025, 684.7577470022576)","(801.58419509186, 575.3665060287263)","(889.3316451607894, 167.43673219097283)","(512.7897661902801, 777.2695316513147)","(1367.9705995987645, 967.1706378161559)","(456.6904751415472, 326.8552160829795)","(560.2118015533608, 623.0227143421833)","(220.99973609594852, 562.9242308686373)","(1366.5747459770282, 829.0235361211257)"
3071.0,"(427.23085722833986, 568.1836652278009)","(992.622923931773, 684.8339582672463)","(801.7943439093813, 575.5019219601909)","(889.0819414080323, 167.42456519220462)","(512.924513465951, 777.4801098356056)","(1367.767363081774, 967.025053070521)","(456.6099576904433, 327.07472139093926)","(560.2547765132442, 623.2689929503146)","(221.1315853861265, 562.9808784901682)","(1366.3385784525738, 828.941530631108)"
3072.0,"(427.1144905979628, 568.1883786998333)","(992.6348093121142, 684.9097884759101)","(802.0044927269025, 575.6373378916554)","(888.8322376552752, 167.41239819343642)","(513.0592607416219, 777.6906880198966)","(1367.5641265647835, 966.8794683248861)","(456.57554150017097, 327.31358319005153)","(560.2977514731276, 623.5152715584458)","(221.31134440734658, 563.0518319731366)","(1366.1024109281193, 828.8595251410902)"
3073.0,"(427.0343983213459, 568.2275039614048)","(992.6466352655536, 684.9852395335305)","(802.2146415444238, 575.77275382312)","(888.5825339025181, 167.4002311946682)","(513.1940080172927, 777.9012662041876)","(1367.360890047793, 966.7338835792513)","(456.5673525387386, 327.56344903587814)","(560.340726433011, 623.761550166577)","(221.45856657290528, 563.1607506114935)","(1365.8662434036648, 828.7775196510725)"
3074.0,"(426.9905869414767, 568.3010341140701)","(992.6584020892259, 685.0603133358628)","(802.424790361945, 575.9081697545845)","(888.332830149761, 167.3880641959)","(513.3287552929636, 778.1118443884785)","(1367.1576535308025, 966.5882988336164)","(456.5591635773062, 327.81331488170474)","(560.3837013928944, 624.0078287747082)","(221.57324017515384, 563.3076243684308)","(1365.6300758792104, 828.6955141610547)"
3075.0,"(426.98306300029867, 568.4089622578576)","(992.6701100787798, 685.1350117691835)","(802.6349391794663, 576.043585686049)","(888.0831263970039, 167.3758971971318)","(513.4635025686345, 778.3224225727695)","(1366.954417013812, 966.4427140879815)","(456.5509746158738, 328.06318072753135)","(560.4266763527778, 624.2541073828394)","(221.65535350547552, 563.4924432000424)","(1365.393908354756, 828.6135086710369)"
3076.0,"(427.01183304010664, 568.5512814897958)","(992.6817595283859, 685.2093367103375)","(802.8450879969876, 576.1790016175136)","(887.8334226442468, 167.36373019836358)","(513.5982498443053, 778.5330007570604)","(1366.7511804968215, 966.2971293423466)","(456.54278565444145, 328.31304657335795)","(560.4696513126612, 624.5003859909706)","(221.70489485344248, 563.7151970545945)","(1365.1577408303015, 828.5315031810192)"
3077.0,"(427.0769036049429, 568.7279849024377)","(992.693350730744, 685.2832900267858)","(803.0552368145088, 576.3144175489781)","(887.5837188914896, 167.35156319959538)","(513.7329971199762, 778.7435789413514)","(1366.547943979831, 966.1515445967117)","(456.53459669300906, 328.56291241918456)","(560.5126262725446, 624.7466645991018)","(221.7323240572536, 563.9636877763091)","(1364.921573305847, 828.4494976910014)"
3078.0,"(427.1782812419949, 568.9390655823811)","(992.7048839770903, 685.3568735766519)","(803.2653856320301, 576.4498334804426)","(887.3340151387325, 167.33939620082717)","(513.867744395647, 778.9541571256424)","(1366.3447074628405, 966.0059598510768)","(456.5264077315767, 328.81277826501116)","(560.555601232428, 624.992943207233)","(221.75975326106473, 564.2121784980238)","(1364.6854057813925, 828.3674922009836)"
3079.0,"(427.29191588223625, 569.1617473475466)","(992.7163595572048, 685.4300892087687)","(803.4755344495513, 576.5852494119072)","(887.0843113859754, 167.32722920205896)","(514.0024916713179, 779.1647353099333)","(1366.14147094585, 965.8603751054419)","(456.5182187701443, 329.06264411083777)","(560.5985761923114, 625.2392218153642)","(221.78718246487585, 564.4606692197385)","(1364.449238256938, 828.2854867109659)"
3080.0,"(427.4055505224776, 569.384429112712)","(992.7277777594188, 685.5029387627249)","(803.6856832670726, 576.7206653433717)","(886.8346076332183, 167.31506220329075)","(514.1372389469888, 779.3753134942243)","(1365.9382344288595, 965.714790359807)","(456.5100298087119, 329.31250995666437)","(560.6415511521948, 625.4855004234954)","(221.81461166868698, 564.7091599414532)","(1364.2130707324836, 828.2034812209481)"
3081.0,"(427.51918516271894, 569.6071108778775)","(992.7391388706217, 685.5754240689113)","(803.8958320845938, 576.8560812748362)","(886.5849038804612, 167.30289520452254)","(514.2719862226596, 779.5858916785153)","(1365.734997911869, 965.5692056141721)","(456.50184084727954, 329.562375802491)","(560.6845261120782, 625.7317790316266)","(221.8420408724981, 564.9576506631679)","(1363.9769032080292, 828.1214757309303)"
