time,position 0,position 1,position 2,position 3,position 4,position 5,position 6,position 7,position 8,position 9
1837.0,"(1274.1401685681062, 198.14621805122266)","(440.7413342186431, 861.2541860913432)","(447.30935898246736, 139.62023322325254)","(1009.9607166729743, 699.1823429668684)","(243.72914376964502, 369.1396375023011)","(754.1062035870424, 550.3565064920789)","(469.70878599529607, 725.1659148645682)","(93.89971295109007, 537.5061691232569)","(1344.3894729029614, 492.65186151570373)","(1124.6568023165094, 788.258436579614)"
1838.0,"(1274.1744677252657, 198.19048696096655)","(440.6816605867786, 861.0114124155459)","(447.0916262084977, 139.4973819345353)","(1009.7545384210036, 699.0409551017091)","(243.97001661241714, 369.07270265625755)","(754.3056725691072, 550.3297239596185)","(469.93096514103024, 725.0513006106518)","(93.76522784486679, 537.2954234086999)","(1344.5825255384466, 492.6286022081252)","(1124.4128560966114, 788.2037534762134)"
1839.0,"(1274.2085953866394, 198.23453452616172)","(440.6219869549141, 860.7686387397487)","(446.8738934345281, 139.37453064581806)","(1009.548360169033, 698.8995672365497)","(244.21088945518926, 369.00576781021397)","(754.5041442062617, 550.3030753398205)","(470.1531442867644, 724.9366863567353)","(93.6307427386435, 537.0846776941429)","(1344.7746129107543, 492.60545919708454)","(1124.1689098767135, 788.1490703728127)"
1840.0,"(1274.2425524097061, 198.27836185353092)","(440.56231332304964, 860.5258650639514)","(446.6561606605585, 139.2516793571008)","(1009.3421819170624, 698.7581793713904)","(244.45176229796138, 368.9388329641704)","(754.7016234852304, 550.2765599631214)","(470.3753234324986, 724.8220721028189)","(93.49625763242022, 536.8739319795859)","(1344.9657398462004, 492.58243190109914)","(1123.9249636568156, 788.0943872694121)"
1841.0,"(1274.2763396476576, 198.32197004426328)","(440.50263969118515, 860.2830913881542)","(446.4384278865889, 139.12882806838357)","(1009.1360036650917, 698.616791506231)","(244.6926351407335, 368.8718981181268)","(754.8981153678042, 550.2501771633058)","(470.59750257823276, 724.7074578489024)","(93.36177252619694, 536.6631862650289)","(1345.1559111469694, 492.55951974159365)","(1123.6810174369177, 788.0397041660115)"
1842.0,"(1274.3099579494192, 198.36536019404195)","(440.44296605932067, 860.0403177123569)","(446.2206951126193, 139.00597677966633)","(1008.9298254131211, 698.4754036410717)","(244.93350798350562, 368.8049632720832)","(755.0936247909651, 550.2239262774892)","(470.81968172396694, 724.592843594986)","(93.22728741997366, 536.4524405504719)","(1345.3451315912346, 492.53672214288565)","(1123.4370712170198, 787.9850210626108)"
1843.0,"(1274.343408159672, 198.40853339307174)","(440.3832924274562, 859.7975440365597)","(446.0029623386497, 138.88312549094908)","(1008.7236471611504, 698.3340157759123)","(245.17438082627774, 368.73802842603965)","(755.2881566670103, 550.1978066461018)","(471.0418608697011, 724.4782293410696)","(93.09280231375038, 536.2416948359149)","(1345.5334059332783, 492.51403853217124)","(1123.193124997122, 787.9303379592102)"
1844.0,"(1274.3766911188736, 198.45149072610639)","(440.3236187955917, 859.5547703607624)","(445.7852295646801, 138.76027420223184)","(1008.5174689091798, 698.192627910753)","(245.41525366904986, 368.67109357999607)","(755.4817158836753, 550.1718176128712)","(471.2640400154353, 724.3636150871531)","(92.9583172075271, 536.0309491213579)","(1345.7207389036118, 492.4914683395104)","(1122.949178777224, 787.8756548558096)"
1845.0,"(1274.4098076632793, 198.49423327247587)","(440.2639451637272, 859.3119966849652)","(445.5674967907105, 138.6374229135146)","(1008.3112906572092, 698.0512400455937)","(245.65612651182198, 368.6041587339525)","(755.6743073042569, 550.1459585248068)","(471.48621916116946, 724.2490008332367)","(92.82383210130382, 535.8202034068009)","(1345.907135209094, 492.46901099781286)","(1122.705232557326, 787.8209717524089)"
1846.0,"(1274.4427586249628, 198.53676210611349)","(440.20427153186273, 859.0692230091679)","(445.3497640167409, 138.51457162479736)","(1008.1051124052385, 697.9098521804343)","(245.8969993545941, 368.5372238879089)","(755.8659357677357, 550.1202287321828)","(471.70839830690363, 724.1343865793202)","(92.68934699508054, 535.609457692244)","(1346.0925995330483, 492.4466659428238)","(1122.4612863374282, 787.7662886490083)"
1847.0,"(1274.475544831838, 198.57907829558292)","(440.14459789999825, 858.8264493333706)","(445.1320312427713, 138.3917203360801)","(1007.8989341532679, 697.768464315275)","(246.13787219736622, 368.4702890418653)","(756.056606088897, 550.0946275885219)","(471.9305774526378, 724.0197723254038)","(92.55486188885726, 535.398711977687)","(1346.277136535383, 492.4244326131097)","(1122.2173401175303, 787.7116055456077)"
1848.0,"(1274.508167107679, 198.621182904105)","(440.08492426813376, 858.5836756575734)","(444.9142984688017, 138.26886904736287)","(1007.6927559012972, 697.6270764501156)","(246.37874504013834, 368.40335419582175)","(756.2463230584525, 550.0691544505793)","(472.152756598372, 723.9051580714873)","(92.42037678263398, 535.18796626313)","(1346.4607508527063, 492.4023104500441)","(1121.9733938976324, 787.656922442207)"
1849.0,"(1274.5406262721406, 198.66307698958448)","(440.0252506362693, 858.3409019817761)","(444.69656569483203, 138.14601775864563)","(1007.4865776493266, 697.4856885849563)","(246.61961788291046, 368.33641934977817)","(756.4350914431602, 550.0438086783264)","(472.37493574410615, 723.7905438175709)","(92.2858916764107, 534.977220548573)","(1346.6434470984427, 492.3802988977939)","(1121.7294476777345, 787.6022393388064)"
1850.0,"(1274.57292314078, 198.70476160463656)","(439.9655770044048, 858.0981283059789)","(444.47883292086243, 138.02316646992838)","(1007.280399397356, 697.3443007197969)","(246.86049072568258, 368.2694845037346)","(756.6229159859445, 550.0185896349348)","(472.5971148898403, 723.6759295636544)","(92.15140657018742, 534.766474834016)","(1346.8252298629504, 492.35839740330493)","(1121.4855014578366, 787.5475562354058)"
1851.0,"(1274.605058525076, 198.74623779661337)","(439.9059033725403, 857.8553546301816)","(444.26110014689283, 137.90031518121114)","(1007.0742211453853, 697.2029128546376)","(247.1013635684547, 368.202549657691)","(756.8098014060148, 549.9934966867601)","(472.8192940355745, 723.561315309738)","(92.01692146396414, 534.555729119459)","(1347.0061037136356, 492.3366054162884)","(1121.2415552379387, 787.4928731320051)"
1852.0,"(1274.6370332324507, 198.7875066076303)","(439.8462297406758, 857.6125809543844)","(444.04336737292317, 137.7774638924939)","(1006.8680428934147, 697.0615249894782)","(247.34223641122682, 368.13561481164743)","(756.9957523989847, 549.9685292033263)","(473.0414731813087, 723.4467010558216)","(91.88243635774086, 534.344983404902)","(1347.1860731950674, 492.31492238920697)","(1120.9976090180407, 787.4381900286045)"
1853.0,"(1274.6688480662883, 198.82856907459214)","(439.78655610881134, 857.3698072785871)","(443.82563459895357, 137.65461260377666)","(1006.661864641444, 696.9201371243189)","(247.58310925399894, 368.06867996560385)","(757.1807736369898, 549.9436865573097)","(473.26365232704285, 723.3320868019051)","(91.74795125151758, 534.134237690345)","(1347.365142829092, 492.2933477772609)","(1120.7536627981428, 787.3835069252038)"
1854.0,"(1274.700503825957, 198.8694262292192)","(439.72688247694686, 857.1270336027899)","(443.60790182498397, 137.5317613150594)","(1006.4556863894734, 696.7787492591596)","(247.82398209677106, 368.00174511956027)","(757.3648697688049, 549.9189681245231)","(473.485831472777, 723.2174725479887)","(91.6134661452943, 533.923491975788)","(1347.5433171149466, 492.2718810383746)","(1120.509716578245, 787.3288238218032)"
1855.0,"(1274.7320013068272, 198.91007909807308)","(439.66720884508237, 856.8842599269926)","(443.39016905101437, 137.40891002634217)","(1006.2495081375027, 696.6373613940002)","(248.06485493954318, 367.9348102735167)","(757.5480454199608, 549.8943732839004)","(473.7080106185112, 723.1028582940722)","(91.47898103907102, 533.712746261231)","(1347.720600529372, 492.25052163318276)","(1120.265770358347, 787.2741407184026)"
1856.0,"(1274.7163367473845, 198.9673374465506)","(439.6075352132179, 856.6414862511954)","(443.17243627704477, 137.28605873762493)","(1006.0433298855321, 696.4959735288409)","(248.3057277823153, 367.8678754274731)","(757.730305192861, 549.869901417481)","(473.93018976424537, 722.9882440401558)","(91.34449593284774, 533.502000546674)","(1347.686175634734, 492.2142597161187)","(1120.0218241384491, 787.2194576150019)"
1857.0,"(1274.7474329444633, 199.04229979597565)","(439.5478615813534, 856.3987125753981)","(442.95470350307517, 137.16320744890768)","(1005.8371516335615, 696.3545856636815)","(248.54660062508742, 367.80094058142953)","(757.9116536668967, 549.8455519103935)","(474.15236890997954, 722.8736297862393)","(91.21001082662445, 533.291254832117)","(1347.6173258454578, 492.1417358819906)","(1119.7778779185512, 787.1647745116013)"
1858.0,"(1274.70441764186, 199.06778869045814)","(439.4881879494889, 856.1559388996009)","(442.73697072910556, 137.04035616019044)","(1005.6309733815908, 696.2131977985222)","(248.78747346785954, 367.73400573538595)","(758.0920953985622, 549.8213241508415)","(474.3745480557137, 722.7590155323229)","(91.07552572040117, 533.08050911756)","(1347.5974005117225, 492.0795269715185)","(1119.5339316986533, 787.1100914082007)"
1859.0,"(1274.618387036653, 199.1187664794231)","(439.42851431762443, 855.9131652238036)","(442.51923795513596, 136.9175048714732)","(1005.4247951296202, 696.0718099333628)","(249.02834631063166, 367.66707088934237)","(758.2716349215693, 549.7972175300873)","(474.5967272014479, 722.6444012784065)","(90.9410406141779, 532.869763403003)","(1347.626385044532, 492.0277019405997)","(1119.2899854787554, 787.0554083048)"
1860.0,"(1274.580155063659, 199.1844170581226)","(439.36884068575995, 855.6703915480064)","(442.30150518116636, 136.79465358275596)","(1005.2186168776495, 695.9304220682035)","(249.26921915340378, 367.6001360432988)","(758.4502767469614, 549.7732314424369)","(474.81890634718206, 722.52978702449)","(90.80655550795461, 532.659017688446)","(1347.7042598883124, 491.9863524761652)","(1119.0460392588575, 787.0007252013994)"
1861.0,"(1274.589735010331, 199.26469707077717)","(439.30916705389546, 855.4276178722091)","(442.08377240719676, 136.6718022940387)","(1005.0124386256789, 695.7890342030441)","(249.5100919961759, 367.5332011972552)","(758.6280253632266, 549.7493652852247)","(475.04108549291624, 722.4151727705736)","(90.67207040173133, 532.4482719738891)","(1347.8309953927298, 491.9556160151757)","(1118.8020930389596, 786.9460420979988)"
1862.0,"(1274.6471401308788, 199.3595631296319)","(439.249493422031, 855.1848441964119)","(441.86603963322716, 136.54895100532147)","(1004.8062603737083, 695.6476463378848)","(249.75096483894802, 367.46626635121163)","(758.8048852364104, 549.7256184587986)","(475.2632646386504, 722.3005585166571)","(90.53758529550805, 532.2375262593321)","(1348.006530729586, 491.9357688312026)","(1118.5581468190617, 786.8913589945981)"
1863.0,"(1274.752383661624, 199.4689717642482)","(439.1898197901665, 854.9420705206146)","(441.6483068592575, 136.42609971660423)","(1004.6000821217376, 695.5062584727254)","(249.99183768172014, 367.39933150516805)","(758.9808608102284, 549.7019903665047)","(475.4854437843846, 722.1859442627407)","(90.40310018928477, 532.0267805447751)","(1348.1814980759382, 491.9160899870466)","(1118.3142005991638, 786.8366758911975)"
1864.0,"(1274.9054788362878, 199.5928793703549)","(439.130146158302, 854.6992968448174)","(441.4305740852879, 136.30324842788698)","(1004.393903869767, 695.3648706075661)","(250.23271052449226, 367.33239665912447)","(759.1559565061772, 549.6784804146721)","(475.70762293011876, 722.0713300088242)","(90.26861508306149, 531.8160348302181)","(1348.3555905855585, 491.89650953711134)","(1118.0702543792659, 786.7819927877969)"
1865.0,"(1275.1064389012854, 199.7312421580011)","(439.0704725264375, 854.4565231690201)","(441.2128413113183, 136.18039713916974)","(1004.1877256177963, 695.2234827424068)","(250.47358336726438, 367.2654618130809)","(759.3301767236463, 549.6550880125988)","(475.92980207585293, 721.9567157549078)","(90.13412997683821, 531.6052891156611)","(1348.5288126326307, 491.87702698942576)","(1117.826308159368, 786.7273096843962)"
1866.0,"(1275.3134395979662, 199.87142315376627)","(439.01079889457304, 854.2137494932228)","(440.99510853734864, 136.0575458504525)","(1003.9815473658257, 695.0820948772474)","(250.7144562100365, 367.1985269670373)","(759.5035258400281, 549.6318125725358)","(476.1519812215871, 721.8421015009914)","(89.99964487061493, 531.3945434011041)","(1348.7011685694674, 491.85764185447863)","(1117.58236193947, 786.6726265809956)"
1867.0,"(1275.520440294647, 200.01160414953145)","(438.95112526270856, 853.9709758174256)","(440.77737576337904, 135.93469456173526)","(1003.775369113855, 694.9407070120881)","(250.95532905280862, 367.13159212099373)","(759.6760082108281, 549.6086535096731)","(476.3741603673213, 721.7274872470749)","(89.86515976439165, 531.1837976865471)","(1348.87266272662, 491.8383536452062)","(1117.3384157195721, 786.617943477595)"
1868.0,"(1275.7274409913277, 200.15178514529663)","(438.8914516308441, 853.7282021416283)","(440.55964298940944, 135.811843273018)","(1003.5691908618844, 694.7993191469287)","(251.19620189558074, 367.06465727495015)","(759.8476281697739, 549.5856102421247)","(476.59633951305545, 721.6128729931585)","(89.73067465816837, 530.9730519719901)","(1349.043299412987, 491.81916187698016)","(1117.0944694996742, 786.5632603741943)"
1869.0,"(1275.9344416880085, 200.2919661410618)","(438.8317779989796, 853.4854284658311)","(440.34191021543984, 135.68899198430077)","(1003.3630126099138, 694.6579312817694)","(251.43707473835286, 366.99772242890657)","(760.0183900289251, 549.5626821909141)","(476.8185186587896, 721.498258739242)","(89.59618955194509, 530.7623062574331)","(1349.213082915922, 491.80006606759525)","(1116.8505232797763, 786.5085772707937)"
1870.0,"(1276.1414423846893, 200.43214713682698)","(438.7721043671151, 853.2426547900338)","(440.12417744147024, 135.56614069558353)","(1003.1568343579431, 694.51654341661)","(251.67794758112498, 366.930787582863)","(760.1882980787805, 549.5398687799595)","(477.0406978045238, 721.3836444853256)","(89.46170444572181, 530.5515605428761)","(1349.3820175013425, 491.7810657372573)","(1116.6065770598784, 786.4538941673931)"
1871.0,"(1276.34844308137, 200.57232813259216)","(438.7124307352506, 852.9998811142366)","(439.90644466750064, 135.44328940686628)","(1002.9506561059725, 694.3751555514507)","(251.9188204238971, 366.8638527368194)","(760.3573565883866, 549.5171694360597)","(477.262876950258, 721.2690302314091)","(89.32721933949853, 530.3408148283191)","(1349.5501074138358, 491.762160408571)","(1116.3626308399805, 786.3992110639924)"
1872.0,"(1276.5554437780509, 200.71250912835734)","(438.65275710338614, 852.7571074384393)","(439.68871189353104, 135.32043811814904)","(1002.7444778540018, 694.2337676862913)","(252.15969326666922, 366.79691789077583)","(760.5255698054447, 549.4945835888794)","(477.48505609599215, 721.1544159774927)","(89.19273423327525, 530.1300691137621)","(1349.7173568767666, 491.7433496065281)","(1116.1186846200826, 786.3445279605918)"
1873.0,"(1276.7624444747316, 200.85269012412252)","(438.59308347152165, 852.5143337626421)","(439.47097911956143, 135.1975868294318)","(1002.5382996020312, 694.092379821132)","(252.40056610944134, 366.72998304473225)","(760.6929419564175, 549.4721106709351)","(477.7072352417263, 721.0398017235763)","(89.05824912705197, 529.9193233992052)","(1349.8837700923827, 491.72463285849545)","(1115.8747384001847, 786.2898448571912)"
1874.0,"(1276.9694451714124, 200.9928711198877)","(438.53340983965717, 852.2715600868448)","(439.25324634559183, 135.07473554071456)","(1002.3321213500606, 693.9509919559727)","(252.64143895221346, 366.66304819868867)","(760.8594772466354, 549.4497501175804)","(477.9294143874605, 720.9251874696598)","(88.92376402082868, 529.7085776846482)","(1350.049351241921, 491.706009694203)","(1115.6307921802868, 786.2351617537905)"
1875.0,"(1277.1764458680932, 201.13305211565287)","(438.4737362077927, 852.0287864110476)","(439.03551357162223, 134.9518842519973)","(1002.1259430980899, 693.8096040908133)","(252.88231179498558, 366.5961133526451)","(761.0251798604022, 549.4275013669925)","(478.15159353319467, 720.8105732157434)","(88.7892789146054, 529.4978319700912)","(1350.2141044857112, 491.68747964573197)","(1115.3868459603889, 786.1804786503899)"
1876.0,"(1277.383446564774, 201.27323311141805)","(438.4140625759282, 851.7860127352503)","(438.81778079765263, 134.82903296328007)","(1001.9197648461193, 693.668216225654)","(253.1231846377577, 366.5291785066015)","(761.1900539611001, 549.4053638601575)","(478.37377267892884, 720.6959589618269)","(88.65479380838212, 529.2870862555342)","(1350.3780339632826, 491.6690422475033)","(1115.142899740491, 786.1257955469893)"
1877.0,"(1277.5904472614548, 201.41341410718323)","(438.3543889440637, 851.5432390594531)","(438.60004802368303, 134.70618167456283)","(1001.7135865941486, 693.5268283604946)","(253.36405748052982, 366.46224366055793)","(761.3541036912947, 549.3833370408568)","(478.595951824663, 720.5813447079105)","(88.52030870215884, 529.0763405409772)","(1350.5411437934663, 491.6506970362658)","(1114.898953520593, 786.0711124435886)"
1878.0,"(1277.7974479581355, 201.5535951029484)","(438.29471531219923, 851.3004653836558)","(438.38231524971343, 134.58333038584558)","(1001.507408342178, 693.3854404953353)","(253.60493032330194, 366.39530881451435)","(761.5173331728382, 549.3614203556525)","(478.8181309703972, 720.466730453994)","(88.38582359593556, 528.8655948264202)","(1350.703438074499, 491.63244355108446)","(1114.6550073006952, 786.016429340188)"
1879.0,"(1278.0044486548163, 201.69377609871358)","(438.23504168033475, 851.0576917078586)","(438.16458247574377, 134.46047909712834)","(1001.3012300902074, 693.2440526301759)","(253.84580316607406, 366.32837396847077)","(761.6797465069741, 549.3396132538743)","(479.04031011613137, 720.3521162000776)","(88.25133848971228, 528.6548491118632)","(1350.8649208841266, 491.614281333329)","(1114.4110610807973, 785.9617462367873)"
1880.0,"(1278.211449351497, 201.83395709447876)","(438.17536804847026, 850.8149180320613)","(437.94684970177417, 134.3376278084111)","(1001.0950518382367, 693.1026647650166)","(254.08667600884618, 366.2614391224272)","(761.8413477744392, 549.317915187605)","(479.26248926186554, 720.2375019461612)","(88.116853383489, 528.4441033973062)","(1351.025596279706, 491.59620992666237)","(1114.1671148608993, 785.9070631333867)"
1881.0,"(1278.4184500481779, 201.97413809024394)","(438.1156944166058, 850.5721443562641)","(437.7291169278045, 134.21477651969386)","(1000.8888735862661, 692.9612768998572)","(254.3275488516183, 366.1945042763836)","(762.002141035567, 549.2963256116669)","(479.4846684075997, 720.1228876922447)","(87.98236827726572, 528.2333576827492)","(1351.1854682983073, 491.57822887702906)","(1113.9231686410014, 785.8523800299861)"
1882.0,"(1278.6254507448587, 202.11431908600912)","(438.0560207847413, 850.3293706804668)","(437.5113841538349, 134.0919252309766)","(1000.6826953342954, 692.8198890346979)","(254.56842169439042, 366.12756943034003)","(762.1621303303891, 549.2748439836085)","(479.7068475533339, 720.0082734383283)","(87.84788317104244, 528.0226119681922)","(1351.3445409568158, 491.5603377326439)","(1113.6792224211035, 785.7976969265854)"
1883.0,"(1278.8324514415394, 202.2545000817743)","(437.9963471528768, 850.0865970046696)","(437.2936513798653, 133.96907394225937)","(1000.4765170823248, 692.6785011695385)","(254.80929453716254, 366.06063458429645)","(762.3213196787372, 549.2534697636905)","(479.92902669906806, 719.8936591844118)","(87.71339806481916, 527.8118662536352)","(1351.5028182520316, 491.5425360439807)","(1113.4352762012056, 785.7430138231848)"
1884.0,"(1279.0394521382202, 202.39468107753947)","(437.9366735210123, 849.8438233288723)","(437.0759186058957, 133.84622265354213)","(1000.2703388303541, 692.5371133043792)","(255.05016737993466, 365.9936997382529)","(762.4797130803435, 549.2322024148721)","(480.15120584480223, 719.7790449304954)","(87.57891295859588, 527.6011205390782)","(1351.6603041607714, 491.5248233637608)","(1113.1913299813077, 785.6883307197842)"
1885.0,"(1279.246452834901, 202.53486207330465)","(437.87699988914784, 849.601049653075)","(436.8581858319261, 133.72337136482489)","(1000.0641605783835, 692.3957254392199)","(255.29104022270678, 365.9267648922093)","(762.6373145149417, 549.2110414027977)","(480.3733849905364, 719.664430676579)","(87.4444278523726, 527.3903748245212)","(1351.8170026399675, 491.507199246942)","(1112.9473837614098, 785.6336476163835)"
1886.0,"(1279.4534535315818, 202.67504306906983)","(437.81732625728336, 849.3582759772778)","(436.6404530579565, 133.60052007610764)","(999.8579823264129, 692.2543375740605)","(255.5319130654789, 365.8598300461657)","(762.794127942367, 549.1899861957837)","(480.5955641362706, 719.5498164226625)","(87.30994274614932, 527.1796291099643)","(1351.9729176267676, 491.4896632507073)","(1112.703437541512, 785.5789645129829)"
1887.0,"(1279.6604542282626, 202.815224064835)","(437.75765262541887, 849.1155023014805)","(436.4227202839869, 133.4776687873904)","(999.6518040744422, 692.1129497089012)","(255.77278590825102, 365.79289520012213)","(762.9501573026552, 549.1690362648048)","(480.81774328200476, 719.4352021687461)","(87.17545763992604, 526.9688833954073)","(1352.1280530386339, 491.47221493445375)","(1112.459491321614, 785.5242814095823)"
1888.0,"(1279.8674549249433, 202.95540506060019)","(437.6979789935544, 848.8727286256833)","(436.2049875100173, 133.35481749867316)","(999.4456258224716, 691.9715618437418)","(256.0136587510231, 365.72596035407855)","(763.1054065161419, 549.1481910834808)","(481.03992242773893, 719.3205879148296)","(87.04097253370276, 526.7581376808503)","(1352.2824127734407, 491.45485385978145)","(1112.215545101716, 785.4695983061816)"
1889.0,"(1280.074455621624, 203.09558605636536)","(437.6383053616899, 848.629954949886)","(435.9872547360477, 133.2319662099559)","(999.2394475705009, 691.8301739785825)","(256.2545315937952, 365.659025508035)","(763.2598794835612, 549.1274501280634)","(481.2621015734731, 719.2059736609132)","(86.90648742747948, 526.5473919662933)","(1352.4360007095736, 491.4375795904825)","(1111.9715988818182, 785.414915202781)"
1890.0,"(1280.281456318305, 203.23576705213054)","(437.5786317298254, 848.3871812740888)","(435.7695219620781, 133.10911492123867)","(999.0332693185303, 691.6887861134231)","(256.4954044365673, 365.5920906619914)","(763.4135800861434, 549.1068128774231)","(481.4842807192073, 719.0913594069967)","(86.7720023212562, 526.3366462517363)","(1352.5888207060257, 491.42039169253013)","(1111.7276526619203, 785.3602320993804)"
1891.0,"(1280.4884570149857, 203.37594804789572)","(437.51895809796093, 848.1444075982915)","(435.5517891881085, 132.98626363252143)","(998.8270910665597, 691.5473982482638)","(256.7362772793394, 365.5251558159478)","(763.5665121857127, 549.086278813036)","(481.70645986494145, 718.9767451530803)","(86.63751721503291, 526.1259005371793)","(1352.7408766024955, 491.40328973406747)","(1111.4837064420224, 785.3055489959797)"
1892.0,"(1280.6954577116664, 203.5161290436609)","(437.45928446609645, 847.9016339224943)","(435.3340564141389, 132.86341234380419)","(998.620912814589, 691.4060103831044)","(256.9771501221115, 365.45822096990423)","(763.7186796247842, 549.0658474189707)","(481.9286390106756, 718.8621308991638)","(86.50303210880963, 525.9151548226223)","(1352.892172219483, 491.3862732853971)","(1111.2397602221245, 785.2508658925791)"
1893.0,"(1280.9024584083472, 203.65631003942607)","(437.39961083423196, 847.658860246697)","(435.1163236401693, 132.74056105508694)","(998.4147345626184, 691.2646225179451)","(257.2180229648836, 365.39128612386065)","(763.8700862266602, 549.0455181818759)","(482.1508181564098, 718.7475166452474)","(86.36854700258635, 525.7044091080653)","(1353.0427113583855, 491.3693419189701)","(1110.9958140022266, 785.1961827891785)"
1894.0,"(1281.109459105028, 203.79649103519125)","(437.3399372023675, 847.4160865708998)","(434.8985908661997, 132.6177097663697)","(998.2085563106477, 691.1232346527858)","(257.45889580765567, 365.3243512778171)","(764.0207357955269, 549.0252905909665)","(482.372997302144, 718.632902391331)","(86.23406189636307, 525.4936633935083)","(1353.1924978015936, 491.35249520937526)","(1110.7518677823286, 785.1414996857778)"
1895.0,"(1281.3164598017088, 203.93667203095643)","(437.280263570503, 847.1733128951025)","(434.68085809223004, 132.49485847765246)","(998.0023780586771, 690.9818467876264)","(257.69976865042776, 365.2574164317735)","(764.1706321165492, 549.0051641380117)","(482.59517644787815, 718.5182881374145)","(86.09957679013979, 525.2829176789513)","(1353.3415353125856, 491.33573273332837)","(1110.5079215624307, 785.0868165823772)"
1896.0,"(1281.5234604983896, 204.0768530267216)","(437.2205899386385, 846.9305392193053)","(434.46312531826044, 132.3720071889352)","(997.7961998067065, 690.8404589224671)","(257.94064149319985, 365.1904815857299)","(764.3197789559664, 548.9851383173216)","(482.8173555936123, 718.4036738834981)","(85.96509168391651, 525.0721719643943)","(1353.4898276360227, 491.3190540696617)","(1110.2639753425328, 785.0321334789766)"
1897.0,"(1281.7304611950703, 204.21703402248679)","(437.160916306774, 846.687765543508)","(434.24539254429084, 132.24915590021797)","(997.5900215547358, 690.6990710573077)","(258.18151433597194, 365.12354673968633)","(764.4681800611866, 548.9652126257349)","(483.0395347393465, 718.2890596295816)","(85.83060657769323, 524.8614262498373)","(1353.6373784978425, 491.3024587993134)","(1110.020029122635, 784.9774503755759)"
1898.0,"(1281.9374618917511, 204.35721501825196)","(437.10124267490954, 846.4449918677108)","(434.0276597703212, 132.12630461150073)","(997.3838433027652, 690.5576831921484)","(258.42238717874403, 365.05661189364275)","(764.6158391608806, 548.9453865626062)","(483.26171388508067, 718.1744453756652)","(85.69612147146995, 524.6506805352803)","(1353.7841916053533, 491.2859465053168)","(1109.776082902737, 784.9227672721753)"
1899.0,"(1282.144462588432, 204.49739601401714)","(437.04156904304506, 846.2022181919135)","(433.8099269963516, 132.00345332278349)","(997.1776650507945, 690.416295326989)","(258.6632600215161, 364.9896770475992)","(764.7627599650762, 548.9256596297932)","(483.48389303081484, 718.0598311217487)","(85.56163636524667, 524.4399348207234)","(1353.9302706473266, 491.2695167727902)","(1109.532136682839, 784.8680841687747)"
1900.0,"(1282.3514632851127, 204.63757700978232)","(436.9818954111806, 845.9594445161163)","(433.592194222382, 131.88060203406624)","(996.9714867988239, 690.2749074618297)","(258.9041328642882, 364.9227422015556)","(764.9089461652508, 548.9060313316443)","(483.706072176549, 717.9452168678323)","(85.42715125902339, 524.2291891061664)","(1354.0756192940898, 491.2531691889263)","(1109.2881904629412, 784.813401065374)"
1901.0,"(1282.5584639817935, 204.7777580055475)","(436.9222217793161, 845.716670840319)","(433.3744614484124, 131.757750745349)","(996.7653085468532, 690.1335195966703)","(259.1450057070603, 364.855807355512)","(765.0544014344246, 548.886501174986)","(483.9282513222832, 717.8306026139159)","(85.29266615280011, 524.0184433916094)","(1354.2202411976193, 491.23690334298163)","(1109.0442442430433, 784.7587179619734)"
1902.0,"(1282.7654646784742, 204.91793900131267)","(436.8625481474516, 845.4738971645218)","(433.1567286744428, 131.63489945663176)","(996.5591302948826, 689.992131731511)","(259.3858785498324, 364.78887250946843)","(765.1991294272524, 548.8670686691112)","(484.15043046801736, 717.7159883599994)","(85.15818104657683, 523.8076976770524)","(1354.3641399916312, 491.2207188262667)","(1108.8002980231454, 784.7040348585728)"
1903.0,"(1282.972465375155, 205.05811999707785)","(436.8028745155871, 845.2311234887245)","(432.9389959004732, 131.51204816791451)","(996.352952042912, 689.8507438663516)","(259.6267513926045, 364.72193766342485)","(765.3431337801161, 548.8477333257656)","(484.37260961375154, 717.601374106083)","(85.02369594035355, 523.5969519624954)","(1354.507319291673, 491.2046152321354)","(1108.5563518032475, 784.6493517551721)"
1904.0,"(1283.1794660718358, 205.19830099284303)","(436.74320088372264, 844.9883498129273)","(432.7212631265036, 131.38919687919727)","(996.1467737909413, 689.7093560011923)","(259.8676242353766, 364.6550028173813)","(765.4864181112155, 548.8284946591368)","(484.5947887594857, 717.4867598521665)","(84.88921083413027, 523.3862062479384)","(1354.6497826952145, 491.18859215597473)","(1108.3124055833496, 784.5946686517715)"
1905.0,"(1283.3864667685166, 205.3384819886082)","(436.68352725185815, 844.74557613713)","(432.50353035253397, 131.26634559048003)","(995.9405955389707, 689.567968136033)","(260.1084970781487, 364.5880679713377)","(765.6289860206593, 548.8093521858411)","(484.8169679052199, 717.3721455982501)","(84.75472572790699, 523.1754605333814)","(1354.7915337817385, 491.1726491951949)","(1108.0684593634517, 784.5399855483709)"
1906.0,"(1283.5934674651974, 205.4786629843734)","(436.62385361999367, 844.5028024613327)","(432.28579757856437, 131.1434943017628)","(995.734417287, 689.4265802708736)","(260.34936992092076, 364.5211331252941)","(765.770841090556, 548.7903054249119)","(485.03914705095406, 717.2575313443336)","(84.6202406216837, 522.9647148188244)","(1354.9325761128298, 491.1567859492189)","(1107.8245131435538, 784.4853024449702)"
